session_id,capture_start_utc,sample_rate_hz,visit_index,target_index,channel,edge,source_manifest_sha256,chunk_sha256,source_start_counter,source_end_counter,nominal_overlap_hz,comparison_selected,tracking_selected,candidate_count,qualified_mode_count,pss_candidate,maximum_robust_z,best_robust_z,best_cfo_hz,best_frame_phase_ns,timing_windows,linear_fit_rms_ns,alternating_validation_rms_ns
scan-fw-1a877b7592593f44,2026-09-17T15:00:01.586508Z,10000000,970,6,3,upper,sha256:80089e0749f8e7fffdda5381fca8927f31bf93c2c40bd887f5eec77ddde69c67,sha256:0b91b54ba32fc00277266ac1cdb422e6199b4c0780bde62f465388227099bc93,1001545337714,1001546537714,9804687.5,True,False,13,0,False,5.380965030587453,,,,0,,
scan-fw-1a877b7592593f44,2026-09-17T15:00:01.586508Z,10000000,1630,7,4,upper,sha256:80089e0749f8e7fffdda5381fca8927f31bf93c2c40bd887f5eec77ddde69c67,sha256:fb12e4188d5b6e00c8d909e79debf32abf210093a57d6cea12a3c5c83f8fdfb9,1002471342755,1002472542755,9804687.5,True,False,13,0,False,5.306281922399694,,,,0,,
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,146,7,4,upper,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:8d1c20a41cead02e5433a5bdf44b9a94548e64c3cb8f075e6be44ced12ad88d0,702268529345,702269729345,9804687.5,True,False,13,1,True,6.352022714231273,6.352022714231273,-400000.0,129133.3333323997,90,1150.4842846971242,1152.6923826339594
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,536,1,2,lower,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:8a7a9ebc72bb3cc3bbc25dad26128742f50fc1ff581f03fd7e803c3386ecb14e,702815736545,702816936545,9804687.5,True,False,13,1,True,7.43402955303754,7.43402955303754,200000.0,1008433.3333299113,90,938.9926161264397,1012.014055332618
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,748,3,4,lower,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:ebb967686802d193909b633c99de43cc502efc96c69c2e80d4173cfce5628e0b,703113171809,703114371809,9804687.5,True,False,13,1,True,7.640999090237569,7.640999090237569,200000.0,1190433.3333285586,90,918.7229097550647,907.2372353677945
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,965,2,3,lower,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:298b9dba35c6f2a20099307da913288ae93687950f55a29b24ed0669a7c0eb05,703417657172,703418857172,9804687.5,True,False,13,0,False,5.556760141846004,,,,0,,
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,1323,5,2,upper,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:54a934547d92490344dd27f20c2cd144cae687cb8ab4f402229cd135a24fa5bd,703919932631,703921132631,9804687.5,True,False,13,0,False,4.684157771341195,,,,0,,
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,1482,4,1,upper,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:d11603d5f82bd94bff8c08e036d625389253bf9ac3c12bd96239437c0ec494d3,704143030361,704144230361,9804687.5,True,False,13,0,False,4.804590273205802,,,,0,,
scan-fw-1b690eba8ad3fab9,2026-09-17T11:30:01.380177Z,10000000,1668,0,1,lower,sha256:437d7e65d6d7fedcd0c7493df5a7217698c1d6d9642afc03b2c3e97831f66ad9,sha256:560e9a94886c9c00f765aefaa470d69b220b05ac1a054c37ac7a6e5cee6dc3f2,704404004870,704405204870,9804687.5,True,False,13,0,False,5.823284949696819,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,12,4,1,upper,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:1696902534fb2d82be9631eae8bbf13e19e2fca5c7336df0bed86ad72b28d758,787371684728,787372884728,9804687.5,True,False,13,0,False,4.906426390761849,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,596,0,1,lower,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:8bc5e08b5424bd13e7a5f1ffd25359c139ddc2fe2a19087454595c60cee1992f,788191101344,788192301344,9804687.5,True,False,13,0,False,5.847151842519669,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,647,6,3,upper,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:eac4ebd4c6cb8bc9537d6b7e9f65c105014f3db9b3de09ec0a7399d5e70212d2,788262636848,788263836848,9804687.5,True,False,13,0,False,5.340098913039375,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,681,2,3,lower,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:e0f6a3cbea7951463860067ce9fea63b829580825804011cec3fc38fc3e5300c,788310329252,788311529252,9804687.5,True,False,13,0,False,5.013173796798611,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,723,3,4,lower,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:4744044dfce0878b2e21a00f35bc2a4760f6c4db28197e0e01a2f5d5b6eee8ca,788369248778,788370448778,9804687.5,True,False,13,0,False,5.665782556175291,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,1167,1,2,lower,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:f3c458e67d665b167113d0827c5cfbbcf489fe77dabcf9aa8d513cdef2d67d0f,788992239611,788993439611,9804687.5,True,False,13,0,False,5.412903476546093,,,,0,,
scan-fw-1c8fa5dedf1b778b,2026-09-17T12:30:01.580773Z,10000000,1983,7,4,upper,sha256:cd14827ac1f0ebf34b4f1d5755e3d303140070854e1f108bcf3c1c969468eac6,sha256:b1f6ed2f8763890f8fef97099a7b5d957fee06d4be36064c5f252a1d90e76d37,790137087362,790138287362,9804687.5,True,False,13,0,False,5.018418927824195,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,126,4,1,upper,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:7c6a60a89079dc971e0c50f9bbdb89c1fc0264d55084977c7d78a59346fe7f12,941801516930,941803916930,14804687.5,True,False,13,0,False,5.580522070820078,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,168,0,1,lower,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:8e9b22cbb226b7a009da08660f74a64ec9aa4356882a0f5a24290591a79a8c8b,941919416087,941921816087,14804687.5,True,False,13,0,False,5.336244504209998,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,236,1,2,lower,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:a0fb39866995057518526c38765714c3bfb4e9c747237d9d212897918783c9e0,942110388359,942112788359,14804687.5,True,False,13,0,False,5.051743700209291,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,264,7,4,upper,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:fefd2534eaa27647fcbe78e00ab290dd626d16179835a22ca17204cf11a41aab,942188977652,942191377652,14804687.5,True,False,13,0,False,5.35347721581211,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,753,2,3,lower,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:5083dc58886c947ecbe5bdd5f66eb475a3118510e13169b7b3175d814878a427,943561747121,943564147121,14804687.5,True,False,13,0,False,5.507400547606833,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,783,5,2,upper,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:597745e9bfb940d698b1be3a0cc64a709e41ecdf020173b492a13ada8848c100,943645959782,943648359782,14804687.5,True,False,13,0,False,5.010956773938967,,,,0,,
scan-fw-1e7edc9519445256,2026-09-17T14:20:01.294727Z,20000000,1943,6,3,upper,sha256:88756b6c0e9d866ef88dfa970f95c75a9e6729f2f3f7006de437b4a505632052,sha256:5386add9bde4783357bef807f2c23a58464059083a727273d448c738fd8bedc3,946903399202,946905799202,14804687.5,True,False,13,1,True,6.5390530742848565,6.5390530742848565,-200000.0,471783.3333209217,90,1186.8174865476374,1175.6490524171827
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,94,0,1,lower,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:046010fde574e9738c8527185b958f964db03fa0a7b4c86123ef8ac0f4516624,673390039051,673391839051,12304687.5,True,False,13,0,False,5.077686777775189,,,,0,,
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,364,7,4,upper,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:44eea695fc25b6842bc5e369150ca9d1ac0f8181cabb88d9063333464ef89cb7,673958464864,673960264864,12304687.5,True,False,13,1,True,10.768970529029508,10.768970529029508,-200000.0,935133.3333333334,90,1050.8259545882343,1084.1636806701551
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,606,3,4,lower,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:ab40b66231bdc83abf5ef132335785cd1d4d959c0fc0c0194c695b5033476209,674467819846,674469619846,12304687.5,True,False,13,0,False,5.042298041159826,,,,0,,
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,1386,6,3,upper,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:a93215b026d6350ab82c85ad7c83ae816bc7482e47fcae4cd9a226bbe2ccb838,676109643157,676111443157,12304687.5,True,False,13,0,False,5.936749593233622,,,,0,,
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,1498,2,3,lower,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:6d7af129d57d2661e99a895ff325a9603c5542718b58e41d6ae93fd8a8da61c7,676345304779,676347104779,12304687.5,True,False,13,0,False,5.448561981710003,,,,0,,
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,1863,1,2,lower,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:264ca8af703217af1752cd9a18727355fcb53b41dd9f61e1c8c9c584d846ad9b,677113469239,677115269239,12304687.5,True,False,13,0,False,5.5567818485445075,,,,0,,
scan-fw-1eb7b9ff15d2402d,2026-09-17T11:10:01.582671Z,15000000,2132,4,1,upper,sha256:9841106956f31ab5e6d224439a6396822ae68a57a19e632e50cc92c705ce941f,sha256:8cfa890f5ebffc8df2fe6b8049d1c1bcb4b3e6b9fc5b88eef64d690bd97ce183,677679720103,677681520103,12304687.5,True,False,13,0,False,5.290935348865433,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,128,4,1,upper,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:f119150a80a1d23d21df2b3eb8b68ac50e839a19e07b0db88f2722ec58d26302,661181588423,661182788423,9804687.5,True,False,13,0,False,4.773778125497774,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,241,6,3,upper,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:3e1588442fde83e8cea7e5e0c76f4ee1139b7d9d81fc9683b6242492e990e15e,661340115305,661341315305,9804687.5,True,False,13,0,False,5.100717918965575,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,355,2,3,lower,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:91b7cbaae553ddce875532290dd50518c0ddab28ca225d6fff293b3ca5a068f1,661500057146,661501257146,9804687.5,True,False,13,0,False,5.519456316301105,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,785,7,4,upper,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:0d345f76b5b1d4274a933c272d898eac65a2057a09852733566b90c819bc43d5,662103384026,662104584026,9804687.5,True,False,13,0,False,5.075904916254119,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,972,0,1,lower,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:aad95e129a48b04445622310e26b749f00b8ac4a2d9c02e6375e9a5e568841b7,662365747454,662366947454,9804687.5,True,False,13,0,False,5.15373605549203,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,1794,3,4,lower,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:3d9ab83a9c340e003da78fc10f983435f44aa050e6765a946b99da784d635972,663519079541,663520279541,9804687.5,True,False,13,0,False,4.926070259806695,,,,0,,
scan-fw-21908ec249658ee2,2026-09-17T11:00:01.368191Z,10000000,2094,5,2,upper,sha256:b9f1d565b70b61bf16d84987e21fcd5ee1342550d4a6e5fe6d092facdc67b3c0,sha256:0d1b8593d20576d1d884a3f6650e79f19614078fb3dbee7f055a543351890d8c,663939992183,663941192183,9804687.5,True,False,13,0,False,5.171324497281664,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,720,7,4,upper,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:9aa6649cac62a349907549c8b621cea8befe9265d6d43c7c8ebff722e011f80d,1749355493732,1749357293732,12304687.5,True,False,13,0,False,5.015996855536703,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,923,0,1,lower,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:29a624ffa8bddfe0886f7bf762d6fc9b8f0f4cd1310e1463256ef5c84d18f389,1749782737844,1749784537844,12304687.5,True,False,13,0,False,5.228034616982833,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,1285,1,2,lower,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:5a26de77855536493075de620b3c16f4bd34f53beeb197171230e97497061e9f,1750544602229,1750546402229,12304687.5,True,False,13,0,False,5.50782847407487,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,1580,6,3,upper,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:2c1105a6445a0d7871e93941c8e07c12442ae9931c6c7233912b8974df4b617c,1751165547689,1751167347689,12304687.5,True,False,13,0,False,4.86603660340792,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,1675,4,1,upper,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:65f59bb86106ffbff4c73cee7f095d68b1d77ed580aaa3ef6fdd3555a11b3483,1751365455287,1751367255287,12304687.5,True,False,13,0,False,4.807697007928052,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,1828,2,3,lower,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:502c5f80c96036a361a6c8750e484310954fb041faf9e758b12ce15ba60a49cf,1751687540093,1751689340093,12304687.5,True,False,13,0,False,4.622452571639432,,,,0,,
scan-fw-22b118f8048f0441,2026-09-17T23:40:01.291439Z,15000000,2127,5,2,upper,sha256:098bcabc6860bc1574c628f6fbbe69c626c99465eca0320f1ed9b54963f278b8,sha256:633d18536e1c6080415e0f1e7aa7ec78ffe5d310469c102b6cfadf15e24012ec,1752316826306,1752318626306,12304687.5,True,False,13,0,False,5.04574218408496,,,,0,,
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,897,4,1,upper,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:38e2914ab237a5b5a23b0c0080e046c06a7ed0539e859c21fdac4758ca0f0f3f,1522163969652,1522165169652,9804687.5,True,True,13,0,False,4.952068953034304,,,,0,,
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,914,6,3,upper,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:477e092f0d12919a0d91335f7c3d487cfe671f2f53e787aceefdb0d850ee7c03,1522187820486,1522189020486,9804687.5,True,False,13,0,False,5.524303205147054,,,,0,,
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,1132,1,2,lower,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:19f9bb34f70dc57143ace1f008aac20be73523eeeae88c37be055a6773b4931f,1522493720349,1522494920349,9804687.5,True,False,13,0,False,5.437303930328889,,,,0,,
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,1515,0,1,lower,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:b4d212d6366a532022f0310db7c148fc81c41b9e0ecdaba7767436e86caf616f,1523031046260,1523032246260,9804687.5,True,False,13,0,False,4.83221715245716,,,,0,,
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,1686,7,4,upper,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:650c4c9b1c2ac3a52f163630e725f82b54c0ed1684cfbe66f72adb69931e30c6,1523271002010,1523272202010,9804687.5,True,False,13,1,True,8.064607576785827,8.064607576785827,-200000.0,626166.6666559075,90,984.4299149658061,926.5392875296454
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,1755,5,2,upper,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:6bf43a06a6868eba64896576fb511716343ff63ed28d389888356aa9619c3407,1523367816636,1523369016636,9804687.5,True,False,13,1,True,14.683102059922248,14.683102059922248,-200000.0,624633.3333221339,90,847.7937052973083,840.1903822617754
scan-fw-243a58c567f74f48,2026-09-17T21:00:01.315385Z,10000000,2105,2,3,lower,sha256:227c399d8aede3453dee764b033ffde37e4482429e7c5289c4895d726d3f8cb8,sha256:4b37549b95dc3f8093919f6e42318ad9d863146e2deaaeed8b78c23210d4e07d,1523858936910,1523860136910,9804687.5,True,False,13,0,False,5.039663303407958,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,197,2,3,lower,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:451b0b0c1c3bbeea1d62a3124a3ba3fb69bb7ee3da7015aeac8323f099ff3376,758891785580,758893585580,12304687.5,True,False,13,0,False,5.4904833296853806,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,225,5,2,upper,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:9eb97ac44c31d33dd8e5cc22871bc044ea8e961b3fc84a4416c46c4a703ecfe6,758950718237,758952518237,12304687.5,True,False,13,0,False,5.0425449542607295,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,333,3,4,lower,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:64cf3c502467eee042479657b2840f11e6ba80fd3350b281a658fedd4d621bb1,759177999926,759179799926,12304687.5,True,False,13,0,False,5.472044207367171,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,417,6,3,upper,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:96f125c3ef8160635313d0d2c3286a7aecf48ce20ae08b9fd56a49ac22493721,759354780590,759356580590,12304687.5,True,False,13,0,False,5.050966583267034,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,846,7,4,upper,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:99b35b5fdecfb651d974d73d9872eafaad45a1c8d972b3d19e63c12eb6a37460,760257583622,760259383622,12304687.5,True,False,13,0,False,5.193800961452394,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,1467,1,2,lower,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:6d0b1295d37d8f9d34d5a2ce3180be66c9caddc520737ad1b50c7f1cf034778e,761564468585,761566268585,12304687.5,True,False,13,0,False,5.032185690362961,,,,0,,
scan-fw-2527f988a321cc59,2026-09-17T12:10:01.534135Z,15000000,2078,0,1,lower,sha256:4672b7c87ce4d9561a8095296ca949789ce4a201ee8a8727a35b99e151954986,sha256:c315b309d6f1db9bec065eb7b7ff5b89ed691c7bf646eafa54dce9203916ae76,762850400810,762852200810,12304687.5,True,False,13,0,False,5.134268943635443,,,,0,,
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,7,3,4,lower,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:bd6461d488f11d6e2055035c1bddaf15bc04071e76ad046e2a2ee95b53efc4b3,1618796694150,1618798494150,12304687.5,True,False,13,1,True,7.720954324255522,7.720954324255522,0.0,1098533.3333333335,90,1088.5966518134337,1127.7937322239409
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,98,2,3,lower,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:ad88aa3fd83955a6b7837167bee38992f5ccb71b4838b7bd76494e41f45bd01e,1618988157621,1618989957621,12304687.5,True,False,13,0,False,5.487616720212777,,,,0,,
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,662,4,1,upper,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:9c8a6a339b0412b4a0df4bb9a719ee1496aa330a21a94d3bb100c6b47323767c,1620175254561,1620177054561,12304687.5,True,False,13,0,False,5.071467437616799,,,,0,,
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,859,5,2,upper,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:f37156aaebf0ebb8a11be52e7e06bc463b572acd6d36de8f49deeb7b2ec1c606,1620589904445,1620591704445,12304687.5,True,True,13,0,False,5.031886470814672,,,,0,,
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,998,0,1,lower,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:777be9b3e5a8953962ade6141124a553d197b25da24352974167b741641f320a,1620882402315,1620884202315,12304687.5,True,False,13,0,False,5.1409865917352695,,,,0,,
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,1051,1,2,lower,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:9448f968bcba343954a12a8665db8eef8eb1c837936912e9618ce5bc0df62e16,1620993940731,1620995740731,12304687.5,True,False,13,0,False,5.19288715147158,,,,0,,
scan-fw-2bffdce1ac68a499,2026-09-17T22:10:15.513195Z,15000000,1089,7,4,upper,sha256:ab001825108e9cc5af09e998f4a16e690c1da093405f22fdff6f2a4d71ffdabe,sha256:4538ce90239c83ca9b5c86bec5c2cd39989011ada9c9f1f3570443082c9ecf42,1621073913018,1621075713018,12304687.5,True,False,13,0,False,5.316496824114968,,,,0,,
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,177,7,4,upper,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:7b1c13be9a464388916be7cfce29517d6b887a39ce13686faa596c07d155e5b2,1321887407313,1321889207313,12304687.5,True,False,13,2,True,10.059101409404015,10.059101409404015,0.0,580866.6666666666,90,734.7297465252071,740.5138658795717
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,767,1,2,lower,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:2329191d37e3a496006eb462b153bd3a239d1438b27252f6cf87ba19b585011a,1323129129831,1323130929831,12304687.5,True,False,13,0,False,5.169962096298539,,,,0,,
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,1199,3,4,lower,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:bbcb241478c627f235791f76dd3d585d64e266bd005ea0fd8e99a7201ec5040e,1324038283830,1324040083830,12304687.5,True,False,13,0,False,5.478177201072281,,,,0,,
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,1417,5,2,upper,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:b22f0602c02053c42c7d7577498018bafcbc5185130d7944187ae82e6eae0524,1324497139458,1324498939458,12304687.5,True,False,13,0,False,5.221897934136923,,,,0,,
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,1877,6,3,upper,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:1b7b2212af13c41305cd64a1404855e09590baa7fd5ef490a9276cc0028f32f3,1325465272368,1325467072368,12304687.5,True,False,13,3,True,33.93816835948177,33.93816835948177,-200000.0,1005599.9999999999,90,888.3189961690405,989.3164564439029
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,1879,2,3,lower,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:1b7b2212af13c41305cd64a1404855e09590baa7fd5ef490a9276cc0028f32f3,1325469476874,1325471276874,12304687.5,True,False,13,3,True,30.00844976165507,30.00844976165507,0.0,1005666.6666666666,90,892.2693384542151,922.6683736538085
scan-fw-31415115acbbe1eb,2026-09-17T18:40:01.678108Z,15000000,2033,4,1,upper,sha256:49ee17855bb56ef6eac37e769584018ace82cbbcee32b4b10b2b7b0a393cd50a,sha256:546f73b6cdb37f5cc043480f12f88d7ed325eb4419132579a78db7e73f3cc989,1325793596907,1325795396907,12304687.5,True,False,13,0,False,4.834799903510643,,,,0,,
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,277,3,4,lower,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:26ab5195b7182aeaae591161cf7c9d4efb7b2aa834f81c77faedeea8db534504,1395001698440,1395002898440,9804687.5,True,False,13,0,False,5.157584816934773,,,,0,,
